"action_plan_id"	"co2_target_CoM2030"	"reduction_type_CoM2030"	"emission_inventory_id"	"bei_flag"	"inventory_year"	"population_in_the_inventory_year"	"emission_measure"	"aux"	"last_mei_year"	"last_mei_population"	"last_mei_emission_measure"	"population2030"	"country"	"country_code"	"natemis_base"	"natemis.05"	"year"	"natemis_last"	"emissions.2005_fx"	"emissions.trend"	"baseline_emissions_2005"	"emis_target"	"organisation_id"	"organisation_name"
"3391"	0.4	"absolute"	"10646"	"TRUE"	2015	1454	3033.195	"3391 2015 "	NA	NA	NA	1454	"it"	"ITA"	392555979.444153	506738030.205241	2005	NA	1.29086819903436	NA	3915.45496697001	1819.917	"15113"	"Pettineo"
"3462"	0.42	"absolute"	"70220"	"TRUE"	2005	37090	180747.66380391	"3462 2005 "	2016	37655	139038.18342	37655	"it"	"ITA"	506738030.205241	506738030.205241	2005	387504042.816742	1	1.76470290311503	180747.66380391	104833.645006268	"15188"	"Fermo"
"3465"	0.4	"absolute"	"71795"	"TRUE"	2005	4709	17971.79296	"3465 2005 "	2014	4692	16739.49881	4692	"it"	"ITA"	506738030.205241	506738030.205241	2005	380346060.548761	1	1.75057729611238	17971.79296	10783.075776	"15191"	"Collebeato"
"3476"	0.418	"absolute"	"73227"	"TRUE"	2005	91955	474145.52380947	"3476 2005 "	2016	94813	357683.0521965	94813	"it"	"ITA"	506738030.205241	506738030.205241	2005	387504042.816742	1	1.76470290311503	474145.52380947	275952.694857112	"15163"	"Pesaro"
"3486"	0.4026	"absolute"	"10670"	"TRUE"	2017	2095	4839.86296	"3486 2017 "	NA	NA	NA	2095	"it"	"ITA"	385514006.689553	506738030.205241	2005	NA	1.31444777987874	NA	6361.74712268936	2891.334132304	"15153"	"San Marco d'Alunzio"
"3487"	0.4026	"absolute"	"10673"	"TRUE"	2017	3984	8211.907483	"3487 2017 "	NA	NA	NA	3984	"it"	"ITA"	385514006.689553	506738030.205241	2005	NA	1.31444777987874	NA	10794.123559599	4905.7935303442	"15152"	"San Fratello"
"3512"	0.4	"absolute"	"65533"	"TRUE"	2011	11277	75768.9670941	"3512 2011 "	2020	11626	67296.6582136	11626	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	82082.1905647482	45461.38025646	"15224"	"Alken"
"3513"	0.4	"absolute"	"71218"	"TRUE"	2011	8214	43397.50644065	"3513 2011 "	2014	8291	25487.34062	8291	"be"	"BEL"	108342135.196131	117369420.864825	2005	102114909.871257	1.08332202104336	1.94252259000064	47013.4743855272	26038.50386439	"15233"	"Gingelom"
"3514"	0.4	"absolute"	"60955"	"TRUE"	2011	7856	20276.7497947	"3514 2011 "	2020	8236	27606.6396532	8236	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	21966.2495677849	12166.04987682	"15225"	"As"
"3515"	0.4	"absolute"	"65962"	"TRUE"	2011	43203	185597.99735014	"3515 2011 "	2020	46598	152307.91773862	46598	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	201062.397590954	111358.798410084	"15226"	"Beringen"
"3516"	0.4	"absolute"	"64127"	"TRUE"	2011	31226	155885.1712656	"3516 2011 "	2020	32491	137418.20618585	32491	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	168873.83878614	93531.10275936	"15227"	"Bilzen"
"3517"	0.4	"absolute"	"61347"	"TRUE"	2011	12730	75919.37426726	"3517 2011 "	2020	13144	74114.924	13144	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	82245.1299675553	45551.624560356	"15228"	"Bocholt"
"3518"	0.4	"absolute"	"65638"	"TRUE"	2011	10450	57139.83157468	"3518 2011 "	2020	11010	50064.66326703	11010	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	61900.8378235595	34283.898944808	"15229"	"Borgloon"
"3519"	0.4	"absolute"	"61497"	"TRUE"	2011	15238	112478.44138032	"3519 2011 "	2020	16169	97237.7286808	16169	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	121850.372439935	67487.064828192	"15230"	"Bree"
"3520"	0.4	"absolute"	"65010"	"TRUE"	2011	18242	94965.6641438	"3520 2011 "	2020	19239	47636.17692	19239	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	102878.395209986	56979.39848628	"15231"	"Diepenbeek"
"3522"	0.4	"absolute"	"65403"	"TRUE"	2011	19837	109343.6516036	"3522 2011 "	2020	20693	86555.8948014	20693	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	118454.385643473	65606.19096216	"15232"	"Dilsen-Stokkem"
"3523"	0.4	"absolute"	"62378"	"TRUE"	2011	9252	61551.9639236	"3523 2011 "	2020	9497	53381.79878833	9497	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	66680.5979569023	36931.17835416	"15234"	"Halen"
"3526"	0.4	"absolute"	"64785"	"TRUE"	2011	14180	63268.9478193	"3526 2011 "	2020	14299	56241.6421644	14299	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	68540.6444208909	37961.36869158	"15237"	"Hamont-Achel"
"3527"	0.4	"absolute"	"64130"	"TRUE"	2011	11847	56913.2945232	"3527 2011 "	2020	12510	52203.98506412	12510	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	61655.425247109	34147.97671392	"15238"	"Hechtel-Eksel"
"3528"	0.4	"absolute"	"65474"	"TRUE"	2011	7090	33815.8119323484	"3528 2011 "	2020	7343	28002.52625566	7343	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	36633.4137257738	20289.487159409	"15239"	"Heers"
"3529"	0.4	"absolute"	"62789"	"TRUE"	2011	12265	35638.56382381	"3529 2011 "	2020	12656	30323.697141	12656	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	38608.0409886926	21383.138294286	"15240"	"Herk-de-Stad"
"3531"	0.4	"absolute"	"65789"	"TRUE"	2011	31875	166269.849745	"3531 2011 "	2020	33892	158578.25808	33892	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	180123.789664329	99761.909847	"15242"	"Heusden-Zolder"
"3534"	0.4	"absolute"	"62580"	"TRUE"	2011	30353	140400.46361664	"3534 2011 "	2020	31297	136204.33010812	31297	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	152098.914000603	84240.278169984	"15245"	"Houthalen-Helchteren"
"3535"	0.4	"absolute"	"65012"	"TRUE"	2011	12289	42340.981576	"3535 2011 "	2020	12206	35588.1119816	12206	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	45868.9177338719	25404.5889456	"15246"	"Kinrooi"
"3540"	0.4	"absolute"	"73130"	"TRUE"	1990	57460	266746.77778	"3540 1990 "	2017	54460	315908.6711	54460	"hr"	"HRV"	25301576.7213366	26873027.7342366	2005	22860082.5806572	1.06210881757321	1.9035042690197	283314.104739379	160048.066668	"15252"	"Pula-Pola"
"3548"	0.42	"absolute"	"73256"	"TRUE"	2005	11771	73495.11235	"3548 2005 "	2017	11865	51963.52984	11865	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	73495.11235	42627.165163	"15260"	"San Michele al Tagliamento"
"3549"	0.4	"absolute"	"51479"	"TRUE"	2009	54407	88988.29613	"3549 2009 "	2020	53281	77428.30558	53281	"ba"	"BIH"	21585528.9301554	17021168.7947446	2005	26777684.4765467	0.788545365268565	2.24053872217779	70171.3084764581	53392.977678	"15261"	"Zvornik"
"3586"	0.4	"absolute"	"65405"	"TRUE"	2011	33193	215101.095543	"3586 2011 "	2020	34245	142352.3859088	34245	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	233023.753552283	129060.6573258	"15299"	"Lommel"
"3587"	0.4	"absolute"	"65324"	"TRUE"	2011	14322	75861.1483964	"3587 2011 "	2020	14978	74796.37216724	14978	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	82182.0525994582	45516.68903784	"15300"	"Lummen"
"3588"	0.4	"absolute"	"65630"	"TRUE"	2011	24724	102011.734748	"3588 2011 "	2020	25284	85617.484	25284	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	110511.558657342	61207.0408488	"15301"	"Maaseik"
"3599"	0.4	"absolute"	"64118"	"TRUE"	2011	6687	27885.85912288	"3599 2011 "	2020	7026	25950.91145226	7026	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	30209.3652635287	16731.515473728	"15312"	"Nieuwerkerken"
"3602"	0.4	"absolute"	"64131"	"TRUE"	2011	16187	77622.93367	"3602 2011 "	2020	16293	69591.7243765	16293	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	84090.633382699	46573.760202	"15315"	"Peer"
"3603"	0.4	"absolute"	"65707"	"TRUE"	2011	16210	78251.2383561	"3603 2011 "	2020	16766	73466.66604	16766	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	84771.2896850759	46950.74301366	"15316"	"Riemst"
"3604"	0.4	"absolute"	"65013"	"TRUE"	2011	39579	254967.81213675	"3604 2011 "	2020	41293	250731.63174	41293	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	276212.245544988	152980.68728205	"15317"	"Sint-Truiden"
"3606"	0.4	"absolute"	"65790"	"TRUE"	2011	30301	144762.9075128	"3606 2011 "	2020	31142	131500.2715136	31142	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	156824.845538879	86857.74450768	"15319"	"Tongeren"
"3607"	0.4	"absolute"	"10593"	"TRUE"	2011	4181	25124.0783	"3607 2011 "	NA	NA	NA	4181	"be"	"BEL"	108342135.196131	117369420.864825	2005	NA	1.08332202104336	NA	27217.4672808076	15074.44698	"15320"	"Voeren"
"3608"	0.4	"absolute"	"65166"	"TRUE"	2011	7383	43987.282	"3608 2011 "	2020	7362	30742.43274872	7362	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	47652.3912364442	26392.3692	"15321"	"Wellen"
"3609"	0.4	"absolute"	"65014"	"TRUE"	2011	20816	142766.8523463	"3609 2011 "	2020	21345	142826.623044862	21345	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	154662.475021793	85660.11140778	"15322"	"Zonhoven"
"3610"	0.4	"absolute"	"62862"	"TRUE"	2011	7047	38901.94633562	"3610 2011 "	2020	7290	18456.02478852	7290	"be"	"BEL"	108342135.196131	117369420.864825	2005	97289377.9963382	1.08332202104336	1.89798283761176	42143.3351268242	23341.167801372	"15323"	"Zutendaal"
"3653"	0.4	"per_capita"	"45628"	"TRUE"	2006	4282	22918.038	"3653 2006 "	NA	NA	NA	6122	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	23080.5595866566	19659.630355348	"15383"	"Ohey"
"3659"	0.4	"absolute"	"8017"	"TRUE"	2011	10859	37016.82209	"3659 2011 "	NA	NA	NA	10859	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	42432.0890957966	22210.093254	"15378"	"Ramacca"
"3857"	0.416	"absolute"	"45386"	"TRUE"	2010	31798	132671.74083945	"3857 2010 "	2015	31596	113890.4772303	31596	"it"	"ITA"	457870049.406016	506738030.205241	2005	392555979.444153	1.10672893075802	1.8573523862358	146831.65388105	77480.2966502388	"15611"	"Fabriano"
"3864"	0.45	"absolute"	"11009"	"TRUE"	2006	20305	234820.892	"3864 2006 "	2014	21337	204077.006	21337	"be"	"BEL"	116542964.970968	117369420.864825	2005	102114909.871257	1.00709142670313	1.87619969078953	236486.107143982	129151.4906	"15631"	"Braine-le-Comte"
"3902"	0.4	"absolute"	"11064"	"TRUE"	2011	5754	9819.427219	"3902 2011 "	NA	NA	NA	5754	"es"	"ESP"	315224017.370293	377629623.667267	2005	NA	1.19797224468359	NA	11763.4012670525	5891.6563314	"15684"	"San Vicente de Alcántara"
"3918"	0.46	"absolute"	"72571"	"TRUE"	2010	5335	10132.628	"3918 2010 "	2016	5058	7015.93277	5058	"it"	"ITA"	457870049.406016	506738030.205241	2005	387504042.816742	1.10672893075802	1.84631882631206	11214.0725522088	5471.61912	"15692"	"Offida"
"3925"	0.4	"per_capita"	"70833"	"TRUE"	2006	246935	2385746.348	"3925 2006 "	2016	278767	1875630.230507	311912	"ie"	"IRL"	48351443.7991896	47677923.0091075	2005	40898829.2291832	0.986070306548046	1.84586572841634	2352513.63271824	1808110.42962085	"15702"	"South Dublin County Council"
"3990"	0.4	"absolute"	"11133"	"TRUE"	2011	5619	8350.98614	"3990 2011 "	NA	NA	NA	5619	"es"	"ESP"	315224017.370293	377629623.667267	2005	NA	1.19797224468359	NA	10004.2496114573	5010.591684	"15732"	"Alburquerque"
"4033"	0.4	"absolute"	"11250"	"TRUE"	2011	5513	9726.16445	"4033 2011 "	NA	NA	NA	5513	"es"	"ESP"	315224017.370293	377629623.667267	2005	NA	1.19797224468359	NA	11651.6750583282	5835.69867	"15810"	"Oliva de la Frontera"
"4057"	0.4257	"absolute"	"29570"	"TRUE"	2011	15036	39610.06035	"4057 2011 "	2015	14885	35353.28649	14885	"it"	"ITA"	442067122.078198	506738030.205241	2005	392555979.444153	1.14629205588287	1.88800084837504	45404.6975122461	22748.057659005	"15827"	"Chiaravalle"
"4253"	0.42	"absolute"	"21423"	"TRUE"	2005	44023	243427.710825675	"4253 2005 "	2016	45027	192376.794892455	45027	"it"	"ITA"	506738030.205241	506738030.205241	2005	387504042.816742	1	1.76470290311503	243427.710825675	141188.072278892	"16048"	"Senigallia"
"4286"	0.8	"absolute"	"70615"	"TRUE"	1990	93151	286500.660198708	"4286 1990 "	2017	119573	400285.994	119573	"fi"	"FIN"	82435273.5456557	95647756.078145	2005	97913758.4648201	1.16027705088128	2.18776531275282	332420.141090897	57300.1320397416	"16075"	"Lahti"
"4317"	0.4	"absolute"	"11729"	"TRUE"	2011	2985	5442.92356974	"4317 2011 "	NA	NA	NA	2985	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	6239.1800487706	3265.754141844	"16116"	"Mezzojuso"
"4323"	0.4	"absolute"	"11689"	"TRUE"	2012	12043	25595.10247	"4323 2012 "	NA	NA	NA	12043	"es"	"ESP"	310552027.179851	377629623.667267	2005	NA	1.21599471462657	NA	31123.5093238456	15357.061482	"16089"	"Olivenza"
"4326"	0.4	"absolute"	"72580"	"TRUE"	2011	19696	110747.120334	"4326 2011 "	NA	NA	NA	19696	"hr"	"HRV"	24489606.6979646	26873027.7342366	2005	NA	1.09732377761992	NA	121525.448445433	66448.2722004	"16126"	"Porec-Parenzo"
"4362"	0.43	"absolute"	"24115"	"TRUE"	2005	2268	10165.879966	"4362 2005 "	2017	3130	9876.32578	3130	"es"	"ESP"	377629623.667267	377629623.667267	2005	305966853.817478	1	1.81023001015161	10165.879966	5794.55158062	"16163"	"Rosselló"
"4381"	0.41	"absolute"	"11815"	"TRUE"	2017	4805	18339.52799	"4381 2017 "	NA	NA	NA	4805	"it"	"ITA"	385514006.689553	506738030.205241	2005	NA	1.31444777987874	NA	24106.3518504796	10820.3215141	"16185"	"Aidone"
"4387"	0.4	"absolute"	"70293"	"TRUE"	2009	37000	183520.142	"4387 2009 "	2014	41305	150216.672	41305	"cy"	"CYP"	8357089.739265	7860535.2422501	2005	6960286.99758159	0.940582844924844	1.8328601480584	172615.897263371	110112.0852	"16194"	"Lakatamia"
"4406"	0.45	"absolute"	"61629"	"TRUE"	2006	83041	222600.806	"4406 2006 "	2021	67964	120609.404	67964	"lv"	"LVA"	13177151.1235	12706557.72866	2005	13161877.354727	0.964287167201054	1.99884088991392	214651.100634411	122430.4433	"16213"	"Liepaja"
"4444"	0.45	"absolute"	"68991"	"TRUE"	2005	5962	25772.68148	"4444 2005 "	2017	6047	18683.0242	6047	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	25772.68148	14174.974814	"16243"	"Fossalta di Portogruaro"
"4486"	0.4	"absolute"	"11710"	"TRUE"	2011	9918	108870.41039	"4486 2011 "	NA	NA	NA	9918	"es"	"ESP"	315224017.370293	377629623.667267	2005	NA	1.19797224468359	NA	130423.729914532	65322.246234	"16269"	"Jerez de los Caballeros"
"4543"	0.41	"absolute"	"72404"	"TRUE"	2010	4205	7808.482	"4543 2010 "	2016	4177	6935.453615	4177	"it"	"ITA"	457870049.406016	506738030.205241	2005	387504042.816742	1.10672893075802	1.84631882631206	8641.87293470325	4607.00438	"16326"	"Santa Maria Nuova"
"4563"	0.43	"absolute"	"72828"	"TRUE"	2005	615	2372.1689	"4563 2005 "	NA	NA	NA	615	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	2372.1689	1352.136273	"16345"	"Belianes"
"4585"	0.5246	"absolute"	"73188"	"TRUE"	2005	463	1872.71224	"4585 2005 "	2014	514	1083.3709	514	"es"	"ESP"	377629623.667267	377629623.667267	2005	279917433.235307	1	1.74124860893314	1872.71224	890.287398896	"16367"	"Vilagrassa"
"4625"	0.45	"absolute"	"72887"	"TRUE"	2005	1286	4559.3144	"4625 2005 "	NA	NA	NA	1286	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	4559.3144	2507.62292	"16402"	"La Fuliola"
"4641"	0.4	"absolute"	"72886"	"TRUE"	2005	4874	15481.0604	"4641 2005 "	NA	NA	NA	4874	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	15481.0604	9288.63624	"16422"	"Guissona"
"4653"	0.41	"absolute"	"61492"	"TRUE"	2005	1274	5273.96663	"4653 2005 "	2013	1240	5273.96663	1240	"es"	"ESP"	377629623.667267	377629623.667267	2005	284048085.225291	1	1.75218697745908	5273.96663	3111.6403117	"16435"	"Bellcaire d'Urgell"
"4719"	0.4	"absolute"	"12187"	"TRUE"	2010	1741	5535.79273	"4719 2010 "	NA	NA	NA	1741	"it"	"ITA"	457870049.406016	506738030.205241	2005	NA	1.10672893075802	NA	6126.62196897092	3321.475638	"16502"	"Salaparuta"
"4755"	0.4885	"absolute"	"12310"	"TRUE"	2011	11972	32218.81757	"4755 2011 "	NA	NA	NA	11972	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	36932.1746304305	16479.925187055	"16536"	"Valderice"
"4772"	0.4	"absolute"	"12323"	"TRUE"	2008	46323	146188.2978405	"4772 2008 "	NA	NA	NA	46323	"it"	"ITA"	496269954.012513	506738030.205241	2005	NA	1.02109351192449	NA	149271.922444219	87712.9787043	"16553"	"Terracina"
"4778"	0.49	"absolute"	"72223"	"TRUE"	2005	4376	10178.20858	"4778 2005 "	2014	4956	8130.25805	4956	"es"	"ESP"	377629623.667267	377629623.667267	2005	279917433.235307	1	1.74124860893314	10178.20858	5190.8863758	"16560"	"Bellpuig"
"4790"	0.45	"absolute"	"63596"	"TRUE"	2004	160948	900611.313	"4790 2004 "	2018	157452	561273.915	157452	"it"	"ITA"	497739276.365236	506738030.205241	2005	379341996.602236	1.01807925206489	1.76212992346595	916893.691940223	495336.22215	"16589"	"Livorno"
"4802"	0.4	"absolute"	"12234"	"TRUE"	2006	6051	9099.8708	"4802 2006 "	NA	NA	NA	6051	"be"	"BEL"	116542964.970968	117369420.864825	2005	NA	1.00709142670313	NA	9164.40186678619	5459.92248	"16572"	"Villers-le-Bouillet"
"4808"	0.4	"absolute"	"12419"	"TRUE"	2008	73	292.06477	"4808 2008 "	2015	78	320.18562	78	"it"	"ITA"	496269954.012513	506738030.205241	2005	392555979.444153	1.02109351192449	1.79101298853618	298.225441708718	175.238862	"16566"	"Ostana"
"4892"	0.43	"absolute"	"9484"	"TRUE"	2011	19234	65430.80099	"4892 2011 "	NA	NA	NA	19234	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	75002.8073848901	37295.5565643	"16684"	"Bronte"
"4909"	0.65	"absolute"	"69607"	"TRUE"	2005	47671	409637.551	"4909 2005 "	2017	49409	221696.946	49409	"it"	"ITA"	506738030.205241	506738030.205241	2005	385514006.689553	1	1.76077575336789	409637.551	143373.14285	"16701"	"Mantova"
"4939"	0.45	"absolute"	"12585"	"TRUE"	2011	7807	26479.47723	"4939 2011 "	NA	NA	NA	7807	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	30353.2143926804	14563.7124765	"16732"	"Militello in Val di Catania"
"5008"	0.4	"absolute"	"12709"	"TRUE"	2011	8484	35214.0505	"5008 2011 "	NA	NA	NA	8484	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	40365.5863436082	21128.4303	"16831"	"Agira"
"5018"	0.41	"absolute"	"72700"	"TRUE"	2015	95612	405326.58258	"5018 2015 "	2019	97260	292909.27158	97260	"es"	"ESP"	295156603.747067	377629623.667267	2005	284259779.891855	1.2794212254552	1.96308121276341	518583.432994071	239142.6837222	"16812"	"Santiago de Compostela"
"5032"	0.42	"absolute"	"12814"	"TRUE"	2007	6127	16361.01664	"5032 2007 "	NA	NA	NA	6127	"it"	"ITA"	503156824.739291	506738030.205241	2005	NA	1.0071174736978	NA	16477.4657456045	9489.3896512	"16796"	"Castelgomberto"
"5067"	0.45	"absolute"	"73210"	"TRUE"	2011	17185	51044.98487	"5067 2011 "	NA	NA	NA	17185	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	58512.4606491423	28074.7416785	"16865"	"Scordia"
"5090"	0.4029	"absolute"	"70838"	"TRUE"	2005	607	1816.03998	"5090 2005 "	NA	NA	NA	607	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	1816.03998	1084.357472058	"16892"	"Vinaixa"
"5225"	0.4	"absolute"	"12995"	"TRUE"	2011	58323	200239.59878	"5225 2011 "	NA	NA	NA	58323	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	229533.061354687	120143.759268	"17015"	"Agrigento"
"5237"	0.42	"absolute"	"13007"	"TRUE"	2017	6157	17939.04214	"5237 2017 "	NA	NA	NA	6157	"it"	"ITA"	385514006.689553	506738030.205241	2005	NA	1.31444777987874	NA	23579.9341140742	10404.6444412	"17030"	"Piana degli Albanesi"
"5373"	0.48	"absolute"	"13274"	"TRUE"	2011	8182	22566.90057	"5373 2011 "	NA	NA	NA	8182	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	25868.2588492896	11734.7882964	"17187"	"Valguarnera Caropepe"
"5375"	0.4	"absolute"	"13277"	"TRUE"	2010	10259	53154.82879	"5375 2010 "	NA	NA	NA	10259	"it"	"ITA"	457870049.406016	506738030.205241	2005	NA	1.10672893075802	NA	58827.9868313823	31892.897274	"17189"	"Castelletto Sopra Ticino"
"5473"	0.406	"absolute"	"13333"	"TRUE"	2017	19466	63154.4787	"5473 2017 "	NA	NA	NA	19466	"it"	"ITA"	385514006.689553	506738030.205241	2005	NA	1.31444777987874	NA	83013.2643166144	37513.7603478	"17301"	"Pozzallo"
"5493"	0.4	"absolute"	"50910"	"TRUE"	2010	1441	2177.87194	"5493 2010 "	2018	1336	1547.2940902	1336	"es"	"ESP"	305996198.976212	377629623.667267	2005	300835122.66581	1.23409906701692	1.98313352803836	2687.70972923633	1306.723164	"17332"	"Navas del Madroño"
